age_certification	cinema_release_date	cinema_release_week	full_path	full_paths	id	is_nationwide_cinema_release_date	localized_release_date	max_season_number	object_type	original_language	original_release_year	original_title	poster	provider	runtime	short_description	title
			/kr/영화/gomdoli-puyi-moheom	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/gomdoli-puyi-moheom'}	91105				movie	en	1977	The Many Adventures of Winnie the Pooh	/poster/8698725/{profile}	poq	74.0	66~74년에 발표했던 곰돌이 푸 시리즈의 단편 3개를 재편집한 극장용 장편 만화영화. 알란 알렉산더 밀네가 아들의 곰돌이 인형 위니 더 푸를 보고 착안해 쓴 1920년대 동화를 원작으로 한다. 곰돌이 푸는 배가 좀 나오고 어리석긴 해도, 너무나 사랑스러운 친구다. 푸와 그의 친구들은 헌드레드 에이커 우즈에 사이좋게 살면서 문제가 생기면 크리스토퍼 로빈에게 달려가 도움을 받곤 한다. 벌들 몰래 꿀을 먹으려는 곰돌이 푸의 고생담인 곰돌이 푸 이야기, 푸가 친구 피그렛과 함께 홍수를 만나는 피그렛 이야기, 남들 놀래키기를 좋아하는 호랑이 티거의 버릇을 고쳐주는 티거 이야기 등 세 편으로 구성됐다.	곰돌이 푸의 모험
			/kr/영화/over-the-hedge	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/over-the-hedge'}	31704				movie	en	2006	Over the Hedge	/poster/9302794/{profile}	poq	83.0	"우뚝하고 우람한 자여! 도대체 넌 누구냐?
 평화로운 숲 속 한가운데 정체불명의 ‘무엇’이 나타났다. 그것은 인간들의 토지개발로 생긴 울타리(hedge)! 긴 겨울잠을 자고 일어난 숲 속 동물들은 난생 처음 보는 울타리의 출현에 공포에 떨게 된다.  우린 맨날 배고파!
 호시탐탐… 인간세상을 맛보고 싶다.  울타리의 출현으로 먹을 것이 부족해진 동물들은 하루하루 배고픈 날들을 보내게 된다. 마침 울타리 밖에서 나타난 경험 많은 너구리 ‘알제이’는 먹을 것이 넘쳐나는 인간세상을 습격하자고 제안한다.  네 이웃의 음식을 탐내라!
 한번도 인간세상을 접해 본 적 없는 동물들에게 인간세상은 먹을 것이 넘쳐나는 신천지!  살기 위해 먹는 동물들과는 반대로 ‘먹기 위해 사는’ 인간들은, 더 많이 먹기 위해 소화제를 먹고, 죄책감을 줄이기 위해 운동까지 하는데… 그들의 넘쳐나는 식량을 조금 나눠먹어도 될 것 같다.  ‘식량전문 털이범’이 된 그들, ‘미션 임파서블(?)’을 꿈꾼다!
 처음엔 배가 고파서 시작했다. 그러나 범행은 갈수록 과감하고 뻔뻔해진다. ‘잔꾀의 달인’ 알제이와 ‘예민한 카리스마’ 번, ‘유쾌한 사고뭉치’ 해미, ‘섹시한 살인가스’ 스텔라, 그 밖에 ‘죽은 척 하기의 대가’ 주머니쥐 부녀와 ‘바늘침 쏘기 전문’ 고슴도치 가족까지, ‘식량전문 털이범’으로 뭉친 동물들은 이제 ‘한탕’을 노리며 완전범죄를 위한 ‘미션 임파서블’을 계획하는데…  긴장하라! 울타리를 넘어 그들이 온다!"	헷지
			/kr/영화/happy-feet	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/happy-feet'}	37546				movie	en	2006	Happy Feet	/poster/10791992/{profile}	poq	108.0	노래로 구애하는 펭귄 왕국, 춤에는 특별한 재능을 가졌지만 노래만은 세계 최악인 멈블(엘리야 우드)이 있다. 멈블의 엄마 노마 진(니콜 키드먼)은 아들의 탭 댄스가 귀엽다고 생각하지만 아빠 멤피스(휴 잭맨)는 멈블이 펭귄답지 못하다고 여긴다. 멈블 역시 짝사랑하는 소꿉친구 글로리아(브리트니 머피)에게 구애할 수 없는 자신이 서글프다. 멈블은 펭귄왕국의 질서를 어지럽힌다는 이유로 추방당하고, 우연히 또 다른 펭귄 종족인 라몬(로빈 윌리암스)과 그의 일당을 만난다. 멈블은 자신의 현란한 발 동작에 매료된 라몬 일당과 함께 광활한 얼음대륙을 넘어 특별한 여행을 시작한다.	해피 피트
			/kr/영화/mr-peabody-and-sherman	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/mr-peabody-and-sherman'}	161029				movie	en	2014	Mr. Peabody & Sherman	/poster/14861632/{profile}	poq	92.0	"역사상 가장 똑똑한 강아지 나타나심!
 IQ800, 박사학위 취득, 발명, 요리, 댄스, 연주까지...  못하는 게 없는 역사상 최고의 천재 '미스터 피바디'  하지만 그의 정체는 바로 강아지! 게다가 똘똘한 아들 '셔먼'을 둔 아들바보이다.  '셔먼'은 같은 반 친구 ‘페니’로부터 아빠가 강아지라고 놀림을 당하지만 의기소침도 잠시!  미스터 피바디와 셔먼에겐 남들은 상상도 못할 둘만의 비밀이 있다.  바로 전세계 어느 곳, 어느 시대든 갈 수 있는 '타임머신'이 있다는 것!  레오나르도 다빈치, 반 고흐, 셰익스피어를 만나고 고대 이집트, 프랑스 혁명, 트로이 전쟁을 넘나드는 그들의 시간여행은 지칠 줄 모르고 계속 되는데!  시간여행 어디까지 가봤니?  천재강아지 미스터 피바디와 셔먼의 급이 다른 모험이 펼쳐진다!"	천재강아지 미스터 피바디
			/kr/영화/geugjangpan-pokesmonseuteo-rugiayi-tansaeng	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/geugjangpan-pokesmonseuteo-rugiayi-tansaeng'}	37166				movie	ja	1999	劇場版ポケットモンスター 幻のポケモン ルギア爆誕	/poster/99937351/{profile}	poq	80.0	오렌지제도를 여행하던 지우 일행.  그들 앞에 의문의 수집가 「라단」이 나타나 불의 신이라고 불리는 「특별한 파이어」를 붙잡아 버린다.  그것이 원인이 되어 자연계의 균형은 망가지고, 세계에는 천재지변이 일어나기 시작한다.  지우 일행은 세계를 구할 수 있을 것인가...  그리고 이 순간에 나타난 환상의 포켓몬 「루기아」는 과연 적인가 아군인가?!	극장판 포켓몬스터: 루기아의 탄생
			/kr/영화/anaseutasya	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/anaseutasya'}	191392				movie	en	1997	Anastasia	/poster/8708393/{profile}	poq	90.0	러시아의 짜르(황제)의 성에서 평화롭기만 하던 8세의 아나스타샤의 생활은 무엇 하나 부러울 것이 없는 행복한 낙원에서의 삶이었다. 그러나 행복한 순간은 사악한 마술사 라스푸틴의 저주가 온 황실 가족에게까지 뻗치면서 점차 사라져 가고, 결국 러시아 혁명으로 시작된 폭도들의 습격으로 황실이 공격을 받으며  라스푸틴의 저주는 성공을 거두게 된다. 폭동의 틈바구니에서 어린 아나스타샤와 그녀의 할머니 마리는 황실의 하인 드미트리의 도움을 받아 성을 빠져 나온다. 파리로 향하는 기차에 오르던 중 군중들 틈에 섞인 아나스타샤는 그만 할머니와 헤어져 혼자 남게 되는데...	아나스타샤
			/kr/영화/agent-f-o-x	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/agent-f-o-x'}	151937				movie	en	2014	Agent F.O.X.	/poster/8805231/{profile}	poq	83.0	Super spy and master inventor Agent F.O.X. arrives in Carrot Town with one objective: infiltrate the community of friendly rabbits, locate a mysterious artifact, and return to base immediately. But the mission is turned on its head when the secret agent is discovered... and mistaken for a distant cousin: a long-tailed rabbit. Overwhelmed by their hospitality and friendship, Long Tail is forced to make a difficult choice: abandon his mission or betray his newfound friends. He soon discovers that he is part of a dangerous plot that could threaten the peace between the two animal groups forever. Agent F.O.X. is a high octane animated adventure with lots of laughs, zany action, and a heartwarming story the entire family will enjoy.	Agent F.O.X.
	2018-08-23	2018_34	/kr/영화/pigsi	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/pigsi'}	355936	True	2018-08-23		movie	ru	2017	Фиксики: Большой секрет	/poster/73001311/{profile}	poq	80.0	전자 제품 속에 사는 1센치 미니 히어로 ‘픽시’,  ‘픽시’의 정체를 아는 사람은 10살 소년 ‘톰 토마스’와 천재 ‘유지니어스’ 교수뿐이다.  하지만 장난꾸러기 픽시 ‘파이어’가  ‘유지니어스’ 교수가 발명한 특수 팔찌를 차고  도시 전체를 혼란에 빠뜨리는 바람에  ‘픽시’들의 정체가 들통날 위기가 찾아오는데…	픽시
			/kr/영화/titan-a-e	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/titan-a-e'}	19779				movie	en	2000	Titan A.E.	/poster/11009984/{profile}	poq	94.0	인류의 생활권이 우주로 확대된 시대. 그러나 언제나 우주의 중심은 지구이다. 외계인 드레지족의 공격으로 지구는 대폭발을 하고 지구 폭발 전 케일의 아버지는 타이탄호를 발명하고 타이탄호의 위치가 들어 있는 반지를 어린 케일에게 맡긴다. 타이탄호는 지구의 모든 생물의 유전자가 간직되어 있는 일종의 노아의 방주와도 같은 것. 어른이 된 케일은 전 지구방위군 사령관의 도움으로 반지의 비밀을 알아내고 타이탄호를 찾아내어 지구를 멸망시킨 드레지족과 인류의 마지막 전쟁을 벌인다.	타이탄 A.E.
			/kr/영화/dijimon-eodeubenceo-teurai-je5jang-gongsaeng	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/dijimon-eodeubenceo-teurai-je5jang-gongsaeng'}	324652				movie	ja	2017	デジモンアドベンチャーtri.（トライ）第5章「共生」	/poster/141962804/{profile}	poq	89.0	"메이코가 겐나이의 모습을 한 의문의 남자에게 공격당한 것을 보고 메이쿠몬은 다시 폭주를 시작했다.  ""너는 태어나지 말았어야 했어....""  현실 세계로 사라진 메이쿠몬이 나머지 세계를 파괴하는 거대한 힘을 지닌 열쇠인 것을 알게 된 니시지마 다이고와 모치즈키 박사. 그 앞에 모습을 드러낸 헉몬이 그 진상을 밝히고…. 폭주하는 메이쿠몬의 출현에 의해 현실 세계의 붕괴를 향한 카운트다운이 시작되자 여기저기서 차례로 변이가 발생하고, 균열을 통해 나타난 디지몬들은 그때가 오기만을 기다린다.  선택받은 아이들은 변화가 시작된 디지털월드에서 격리되어 현실 세계로 돌아오고, 그와 동시에 파트너 디지몬과 함께 사람들에게 쫓기게 되면서 고립무원의 신세가 된다. 메이코 역시 필사적으로 타개책을 찾던 중 홀로 고민하지만 그녀에게는 동료나 디지몬들의 목소리는 닿지 않는다.  그리고 잔혹한 운명은 누구보다도 올곧고 섬세한 영혼을 지닌 야가미 히카리에게도 들이닥치게 되는데....  지금, 다시 모험이 진화한다"	디지몬 어드벤처 트라이 제5장: 공생
			/kr/영화/a-bugs-life	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/a-bugs-life'}	62982				movie	en	1998	A Bug's Life	/poster/134697933/{profile}	poq	96.0	개미 왕국의 개미들은 메뚜기 떼를 위해 열심히 일한다. 메뚜기 떼의 두목인 하퍼에게 해마다 할당된 식량을 바쳐야 하기 때문이다. 착하고 영리한 개미 플릭은 하퍼 일당을 무찌르기 위해 덩치가 큰 곤충을 데려나가 맞서 싸우자고 제안한다. 여왕 개미는 플릭의 용기를 치하한다. 도시에 나간 플릭은 삼류 서커스단의 곤충들을 용병으로 착각하고 데려온다. 사실이 밝혀지자 난감해진 플릭은 기지를 발휘해 서커스단의 곤충들이 마술쇼를 하며 하퍼의 관심을 딴 데로 돌려 놓는 사이 가짜 새를 만들어 하퍼 일당을 위협하는데...	벅스 라이프
			/kr/영화/bambi	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/bambi'}	79357				movie	en	1942	Bambi	/poster/38533415/{profile}	poq	65.0	평화로운 봄의 숲속. 모든 동물들은 숲속의 왕자가 될 밤비의 탄생을 축하하러 몰려온다. 모든 이들의 축복속에 밤비는 걸음마부터 점프까지 모든 것들을 배운다. 아기토끼 덤퍼와 스컹크 플라워를 사귀고 엄마 사슴과 함께 간 초원에서 암컷 아기사슴 펠린을 만나며 숲 속 생활에 적응해 간다. 그러던 여름의 어느 날, 사슴들이 일제히 달려가는 것과 뿔달린 수사슴들이 싸우는 것을 보고 덩달아 따라간 그곳에서 엄마와 함께 숲속의 왕자로 존경받는 수사슴의 위엄을 감상한다. 아름다운 뿔이 달린 커다란 수사슴은 밤비를 의미심장하게 보며 지나간다. 그러던 와중 수사슴은 사냥꾼들이 온 것을 알게 되고 사슴들을 대피시키는데...	밤비
	2018-04-26	2018_17	/kr/영화/reonareudo-da-binci	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/reonareudo-da-binci'}	365945		2018-04-26		movie	it	2018	Leo Da Vinci: Mission Mona Lisa	/poster/53647701/{profile}	poq	85.0	상상력, 발명, 그림, 모험심 어느 하나 빠질 것 없는 천재 소년 ‘레오나르도 다 빈치’! 세상에 없는 기발한 발명품을 만들어 친구들에게 자랑하는 것이 즐거움인 레오는 어느 날, 보물을 가득 담은 해적선이 바다에 침몰했다는 소식을 듣는다~  우리가 가만 있을 순 없지! 레오와 친구들은 보물을 찾기 위해 무시무시한 해적들이 기다리고 있는 몬테크리스토섬으로 떠난다!  꿈꾸면 이루어진다! 바다 속에 풍덩~ 빠져버린 보물을 찾기 위한 천재 발명왕 레오나르도와 친구들의 짜릿한 모험이 시작된다!	레오나르도 다 빈치
			/kr/영화/dinosaur	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/dinosaur'}	22497				movie	en	2000	Dinosaur	/poster/9003184/{profile}	poq	82.0	기원전 6500만년 백악기 시대에 카르노타우르스가 이구아노돈(금룡)의 서식지를 습격하여 부화 직전인 이구아노돈 알이 전부 짓밟힌다. 그 알들 중 하나가 우여곡절 끝에 여우원숭이들이 사는 아득히 먼 섬에 떨어진 뒤 알에서 부화하여 알라다라는 이름을 얻어 행복하게 산다. 어느날 거대한 유성이 지구와 충돌하여 섬은 파괴되지만 알라다는 간신히 살아남는다. 그리고 피난 중에 다이너소어 무리와 만나 합류하게 된 알라다는 거기서 니라를 만나 사랑에 빠진다. 카르노타우르스의 공격과 식량이 바닥난 상황에서 다이너소어 무리는 알라다를 중심으로 분열을 극복과 갈등을 극복하고 사랑과 협동으로 위기를 헤쳐나간다.	다이너소어
			/kr/영화/yogi-bear	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/yogi-bear'}	103227				movie	en	2010	Yogi Bear	/poster/10641248/{profile}	poq	80.0	젤리스톤 국립 공원에 사는 먹보 곰 `요기`와 그의 친구 이야기를 그린 동명의 애니메이션 시리즈를 원작으로 하는 작품으로 실사와 CG 애니메이션 기법이 함께 표현되는 작품이다.	요기 베어
			/kr/영화/shark-tale	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/shark-tale'}	88460				movie	en	2004	Shark Tale	/poster/9037566/{profile}	poq	90.0	상어 대부 돈 리노와 영웅을 꿈꾸는 오스카의 위험한 정면승부!!  무소불위, 절대권력의 막강 카리스마를 가진 상어 대부 ‘돈 리노’. 하지만 그에게도 말 못할 고민이 있다. 상어의 본성이 의심스러울 정도로 감성적인 아들, ‘레니’가 대부의 아들로서는 자격 미달인 것. 돈 리노는 아들 녀석을 어떻게든 강한 후계자로 키워보려고 하지만, 레니에게는 상어 가문으로서는 차마 밝힐 수 없는 치명적인 비밀이 있다!!  한편, 동네 ‘고래 세차장’에서 일하는 작은 물고기 ‘오스카’는 항상 그럴싸한 말로 위기를 모면하는 비범한 재주(?)의 소유자이다. 그의 유일한 꿈은 ‘부’와 ‘명예’를 얻어 바다 세계 최고 상류 사회로 신분 상승하는 것!!  어느날,‘돈 리노’의 큰 아들이 갑작스레 죽는 사건이 발생하고, 이 엄청난 사건의 장본인(?)은 바로 ‘오스카’로 밝혀진다. 작은 물고기가 상어 대부 큰 아들을 한 방에 보내버렸다는 소식이 전해지자,‘오스카’는 일약 바다 세계 ‘슈퍼스타’로 떠오르고 그토록 바라던 부와 명예 또한 얻게 된다. 그런데 알고보니, 그의 활약상은 사건 현장에서 위기를 모면하기 위해 그가 내뱉은 철없는 거짓말이 영웅담으로 둔갑한 것. 이 사건으로 인해 자존심에 큰 상처를 입게 된 바닷속 대부‘돈 리노’는 가문의 명예 회복과 아들의 복수를 위해 오스카와의 정면 대결을 선포한다.  ‘영웅을 꿈꾸는 작은 물고기, 오스카’와‘상어 대부, 돈 리노’의 자존심을 건 정면 승부, 과연 최후의 승자는 누가 될 것인가? 그리고 예상치 못한 바다 속 이야기는 어떻게 펼쳐질까?	샤크
			/kr/영화/corpse-bride	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/corpse-bride'}	173551				movie	en	2005	Corpse Bride	/poster/15261211/{profile}	poq	77.0	생선 통조림 공장을 하며 벼락부자가 된 반 도르트 일가와 세습귀족이지만 가난한 에버글롯 일가는 각기 서로의 신분과 재산 때문에 사돈으로서의 연을 맺기로 결정한다. 결혼식 전날, 예행연습을 위해 처음 만나게 된 빅터와 빅토리아. 두 사람은 쑥스럽고 어색한 분위기 속에서도 사랑의 가능성을 발견하게 된다. 하지만 빅터는 결혼 리허설에서 계속해서 실수를 저지르고 급기야 연습을 더 하고 오라며 갤스웰 목사에게 쫓겨난다. 숲 속에서 홀로 연습하던 도중, 땅 위로 튀어나온 손가락 뼈에 반지를 끼웠다가 유령 신부의 오해로 지하세계에 끌려가게 되는 색다른 경험을 하게 된다.	유령 신부
			/kr/영화/frozen-fever	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/frozen-fever'}	197779				movie	en	2015	Frozen Fever	/poster/9908315/{profile}	poq	7.0	생일을 맞이한 안나를 위해 엘사가 특별한 생일 파티를 준비하면서 벌어지는 이야기.	겨울왕국 열기
			/kr/영화/stuart-little-2	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/stuart-little-2'}	114476				movie	en	2002	Stuart Little 2	/poster/74838566/{profile}	poq	83.0	리틀 家의 아이로서 평범한 나날을 보내고 있는 '스튜어트'. 그는 형'조지'와 함께 학교도 다니고 소년 축구단에서 활동도 한다. 지난 2년 동안 리틀 가족에게는 많은 변화가 있었다. 귀여운 여동생 마사도 생겼고 형 조지와는 같은 방을 쓸 정도로 사이 좋게 지낸다. 심지어 자신을 탐탁치 않게 여기는 고양이 스노우벨과도 친해진다. 하지만... 아직 어린 스튜어트는 자신의 마음을 알아주고 이해해 줄 친구가 필요하다.  그러던 어느 날 하교길에서 스튜어트는 사나운 매 '팔콘'에게 쫒겨 상처 입은 귀여운 새 '마갈로'를 만나게 된다. 스튜어트는 부모님께 마땅히 갈 곳이 없는 마갈로를 한 집에서 같이 지내게 해달라고 부탁한다. 물론 스노우벨은 화를 내지만. 스튜어트는 마갈로를 치료해주고 돌보다가 자유롭고 매력적인 그녀에게 점차 끌리게 된다. 하지만 '스튜어트'가 학교에 간 사이, 하늘의 무법자 '팔콘' 은 마갈로를 찾아와 스튜어트 엄마의 다이아몬드 반지를 훔쳐오지 않으면 스튜어트가 위험에 빠질 거라고 협박한다. 마갈로는 강요에 못 이겨 반지를 훔치지만 자신을 진심으로 대하는 스튜어트와 가족들의 따뜻함에 죄책감을 느껴 사라져버린다.  첫 사랑, 마갈로를 잊지 못하는 스튜어트. 그녀를 다시 만나기 위한 생애 최대의 모험이 시작되는데.	스튜어트 리틀 2
			/kr/영화/the-road-to-el-dorado	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/the-road-to-el-dorado'}	24888				movie	en	2000	The Road to El Dorado	/poster/79337435/{profile}	poq	89.0	도시 한복판에 도박판을 벌인 툴리오(케빈 클라인)와 미구엘(케네스 브래너)은 사기꾼 동업자로, 판 돈을 싹쓸이한다. 판이 끝나갈 즈음 돈을 잃은 한 사내가 돈 대신 낡은 종이 하나를 도박에 건다. 그 종이는 전설의 황금 도시인 엘도라도로 가는 지도. 이 보물지도에 판돈 전부를 걸고 마지막 한 판을 벌이고 두 친구는 지도를 손에 넣는다. 그들은 엘도라도를 찾아 떠나기로 마음 먹지만, 순시병의 눈에 띄어 쫓기다가 출항 준비 중이던 배안으로 뛰어든다. 알비토의 도움으로 구사일생의 탈출 끝에 가까스로 운 좋게 엘도라도(상그릴라)에 도착하지만 그것은 이것은 고생의 시작일 뿐이다.	황금의 도시 엘도라도
			/kr/영화/geugjangpan-pokesmonseuteo-gyeoljeongtabyi-jewang-aentei	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/geugjangpan-pokesmonseuteo-gyeoljeongtabyi-jewang-aentei'}	23459				movie	ja	2000	結晶塔の帝王 ＥＮＴＥＩ	/poster/99948905/{profile}	poq	93.0	"여행 중, 포켓몬 트레이너 「린」을 만난 지우 일행은 시합으로 지친 포켓몬을 쉬게 하려고  가장 가까운 포켓몬센터가 있는 마을로 향한다.  마을의 이름은 그린필드. 마음에 평안을 주는 녹색의 리조트 지대였을 터이지만...
 그린필드 거대한 집에서 혼자 살고 있는 소녀 「미이」.  어느 날 밤 행방불명 된 아버지 「쉬리」가 남긴 기묘한 문자의 카드를 나열하던 것이 계기가 되어,  수수께끼의 포켓몬 「안농」이 나타난다.  그리고 그린필드는 순식간에 결정으로 뒤덮여간다.  그 때 갑작스런 결정화에 놀라는 지우 일행 앞에 나타난 것은 전설의 포켓몬 「앤테이」.  어째선지 앤테이는 지우의 엄마를 결정탑으로 데려가버린다.  앤테이를 아빠라고 부르는 미이였지만, 과연 쉬리는 앤테이가 되어버린 것일까?  지우는 엄마를 데려올 수 있을까? 사랑과 용기와 가족의 유대를 그린 포켓몬 어드벤처!"	극장판 포켓몬스터: 결정탑의 제왕 앤테이
			/kr/영화/finding-nemo	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/finding-nemo'}	135549				movie	en	2003	Finding Nemo	/poster/8721757/{profile}	poq	100.0	광대어 말린은 아내 코랄과 2세들의 부화를 기다리던 중 상어의 습격을 받는다. 알을 보호하려던 아내는 행방불명되고, 유일하게 살아남은 아기에게 말린은 니모라는 이름을 붙인다. 사건 이후 큰 바다를 무조건 겁내게 된 말린은 니모를 과보호한다. 하지만 니모는 등교 첫날 잠수부에게 납치돼 시드니에 있는 치과의사의 수족관에 끌려가고, 슬픔으로 혼비백산한 아빠 말린은 평소의 심약함을 잊고니모를 찾아나선다. 단기기억상실증을 지닌 명랑한 물고기 도리의 도움으로 상어, 심해어, 해파리의 위협을 뚫고 동호주 해류로 향하는 동안, 니모는 수족관의 새 친구들과 탈출을 모의한다.	니모를 찾아서
			/kr/영화/monseuteo-hauseu	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/monseuteo-hauseu'}	27268				movie	en	2006	Monster House	/poster/8802709/{profile}	poq	91.0	"우리 앞집이 살아있는 괴물?!  질풍노도의 시기에 접어든 주인공 디제이는 요즘 들어 부쩍 앞집이 수상하단 생각을 떨칠 수 없다. 성질 고약한 네버크래커(스티브 부세미)가 사는 그집 근처에만 가면 야구공에서 자전거까지 몽땅 사라져 버리기 때문. 심지어 자기 부인을 살찌워서 잡아먹었단 소문까지…  할로윈 전날, 디제이와 단짝 친구 차우더는 앞집 카페트가 차우더의 배구공을 낼름! 삼키는 장면을 목격하고, 하마터면 집한테 잡아먹힐 뻔했던 새침떼기 제니까지 가세, 앞집의 비밀을 폭로하려 하지만 아무도 믿어주지 않은 채 하나 둘씩 희생자만 늘어간다.  영원히 사랑받고 싶었던 마음과 45년을 지켜온 사랑의 비밀…
 이제 몬스터 하우스의 비밀이 밝혀진다!  마침내 앞집이 악령이 깃든 괴물같은 집, ‘몬스터 하우스’란 사실을 깨달은 순간, 할로윈 달빛 아래 깨어난 몬스터 하우스가 거리를 닥치는대로 휘저으며 질주하기 시작한다. 바로 그때 디제이, 챠우더, 제니 앞에 나타난 의외의 인물은 영원히 사랑받고 싶은 욕심과 45년간 지켜온 사랑의 비밀이 담긴 몬스터 하우스의 과거를 알려주는데…"	몬스터 하우스
			/kr/영화/rego-baeteumaen-deo-mubi	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/rego-baeteumaen-deo-mubi'}	144021				movie	en	2014	LEGO DC Comics Super Heroes: Batman: Be-Leaguered	/poster/9342741/{profile}	poq	22.0	Superman wants Batman to join his new superhero team, but Batman prides himself on being a self-sufficient loner.	레고 배트맨 : 더 무비
			/kr/영화/tad-the-lost-explorer	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/tad-the-lost-explorer'}	56744				movie	es	2012	Las aventuras de Tadeo Jones	/poster/11958854/{profile}	poq	90.0	지상최대 황금찾기 프로젝트!  500년 전 사라진 황금도시를 찾아라!  어려서부터 위대한 고고학자를 꿈꿨지만 현실은 시카고의 평범한 벽돌공인 테드.  우연한 사고로 교수로 오해를 받게 되고, 고대 잉카제국의 황금이 묻혀있다고 알려진 파이티티의 비밀을 풀 수 있는 반쪽 석판을 들고 페루로 떠나게 된다.  그곳에서 아름다운 미모의 라보프 교수의 딸 사라와 화려한 입담의 장사꾼 프레디, 그리고 말 못하는 앵무새 벨조니를 만나게 되는데…  과연 테드와 황금원정대는 호시탐탐 테드의 석판을 노리는 코포넌 일당에 맞서  전설의 도시 파이티티에 숨겨진 황금을 찾아낼 수 있을까?	테드 : 황금도시 파이티티를 찾아서
			/kr/영화/aiseu-eiji-jigu-daecungdol	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/aiseu-eiji-jigu-daecungdol'}	120502				movie	en	2016	Ice Age: Collision Course	/poster/9392330/{profile}	poq	100.0	막 터진다!! 신나게 터진다!! 놓지마 정신줄!! 뭣이 중헌디?  도토리를 쫓던 스크랫이 이번에는 우주로 날아가 태양계를 위협하는 행성 충돌 사건을 일으킨다.  이로 인해 거대 운석이 지구로 향해 떨어지는 사상 초유의 위기가 닥치고, 시드와 매니, 디에고를 비롯한 그의 친구들은 안전한 곳을 찾아 머나먼 땅으로 떠나야만 한다.  다시 돌아온 벅은 그들을 이끄는 길잡이가 되고 요가의 대가 샹그리라마, 초절정 미녀 브룩 등이 있는 지오토피아를 만난다.  과연 그들은 지구의 위기를 뚫고 모두를 구해낼 수 있을 것인가?  우주 사상 초유의 모험이 시작된다!	아이스 에이지: 지구 대충돌
	2017-02-09	2017_6	/kr/영화/balrerina	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/balrerina'}	242691	True	2017-02-09		movie	en	2016	Ballerina	/poster/9865396/{profile}	poq	89.0	작은 시골 마을에 살고 있는 고아 소녀 펠리시(엘르 패닝)와 그녀의 소꿉친구 빅터(데인 드한). 그들의 꿈은 최고의 발레리나와 발명가가 되는 것이다. 두 사람은 자신의 꿈을 이루기 위해 다소 황당무계해 보이는 계획을 실천한다. 바로 빛의 도시 파리를 향해 여행을 떠나는 것. 센느강, 에펠탑, 자유의 여신상, 최고의 무대인 오페라 하우스까지.. 화려하고 아름다운 파리의 모습은 그들의 꿈을 향한 열망을 더욱 뜨겁게 하는데..	발레리나
			/kr/영화/mortadelo-and-filemon-mission-implausible	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/mortadelo-and-filemon-mission-implausible'}	148526				movie	es	2014	Mortadelo y Filemón contra Jimmy el Cachondo	/poster/86656249/{profile}	poq	92.0	평균 이하 스파이 ‘모타델로’와 ‘필레몬’에게 새로운 임무가 주어진다. 바로 비밀 정보국의 최대 적수인 세계 최대 악당 ‘지미’가 훔친 극비 문서를 되찾는 것! 이번 미션을 통해 슈퍼 스파이로 거듭나겠다는 각오를 다지는 그들은 결국, 악당 ‘지미’에게 감당할 수 없는 전쟁을 선포하게 된다. 그러나, 미션을 해결하기는커녕, 그저 황당한 사건 사고를 만들기 바쁜 ‘모타델로’와 ‘필레몬’…. 과연 이 모자란 스파이 듀오는 ‘지미’에게서 문서를 되찾고, 비밀 정보국을 지켜낼 수 있을까!	슈퍼 스파이: 수상한 임무
